node_id.code	ELEMENTO	NODO	N. DE TRUNK	TIPO DE CABLE	CANT. DE HILOS	CANT.  BUFFER	N. DE BUFFER	N. DE DISTRIBUCION	N. DE MANGA	N. DE ELEMENTO	EDIFICIO/ZONA	LINK	CORRELATIVO	GEOLOCALIZACION	LATITUD	LONGITUD	1693	OLT	PUERTO	ODF Y PUERTO	NOTAS			
																							COCHE	COCH
BSVL	NAP	Brisavila	1	ADSS	24	4	4	20	12	10	BRISAS		201210	GPS	10.5201363832988	-66.9129775644217	NAP BRISAVILA 1.24.4.4.20.12.10 BRISAS	OLT 2 (16 PUERTOS)	PON 15	ODF 1 PUERTO 20	EN POSTE			
BSVL	NAP	Brisavila	1	ADSS	24	4	4	20	12	11	BRISAS		201211	GPS	10.520116374246	-66.9125053644228	NAP BRISAVILA 1.24.4.4.20.12.11 BRISAS	OLT 2 (16 PUERTOS)	PON 15	ODF 1 PUERTO 20	EN POSTE			
BSVL	NAP	Brisavila	1	ADSS	24	4	4	20	12	12	BRISAS		201212	GPS	10.5197447257439	-66.9122831644213	NAP BRISAVILA 1.24.4.4.20.12.12 BRISAS	OLT 2 (16 PUERTOS)	PON 15	ODF 1 PUERTO 20	EN POSTE			
BSVL	NAP	Brisavila	1	ADSS	24	4	4	20	12	13	BRISAS		201213	GPS	10.5195119772279	-66.9121164644236	NAP BRISAVILA 1.24.4.4.20.12.13 BRISAS	OLT 2 (16 PUERTOS)	PON 15	ODF 1 PUERTO 20	EN POSTE			
BSVL	NAP	Brisavila	1	ADSS	24	4	4	20	12	14	BRISAS		201214	GPS	10.5194975831772	-66.9116675779271	NAP BRISAVILA 1.24.4.4.20.12.14 BRISAS	OLT 2 (16 PUERTOS)	PON 15	ODF 1 PUERTO 20	EN POSTE			
BSVL	NAP	Brisavila	1	ADSS	24	4	4	20	12	15	BRISAS		201215	GPS	10.5202925348415	-66.912315350916	NAP BRISAVILA 1.24.4.4.20.12.15 BRISAS	OLT 2 (16 PUERTOS)	PON 15	ODF 1 PUERTO 20	EN POSTE			
BSVL	NAP	Brisavila	1	ADSS	24	4	4	20	12	16	BRISAS		201216	GPS	10.5206574803461	-66.9128771932535	NAP BRISAVILA 1.24.4.4.20.12.16 BRISAS	OLT 2 (16 PUERTOS)	PON 15	ODF 1 PUERTO 20	EN POSTE			
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	1	4 RAICES	LINK	1141	GPS	10.5204713360158	-66.9120545395765	NAP ALTAGRACIA 1.24.4.1.1.14.1 4 RAICES	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	2	4 RAICES		1142	GPS	10.5204713360158	-66.9120545395765	NAP ALTAGRACIA 1.24.4.1.1.14.2 4 RAICES	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	3	4 RAICES		1143	GPS	10.5204713360158	-66.9120545395765	NAP ALTAGRACIA 1.24.4.1.1.14.3 4 RAICES	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	4	4 RAICES		1144	GPS	10.5204713360158	-66.9120545395765	NAP ALTAGRACIA 1.24.4.1.1.14.4 4 RAICES	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	5	4 RAICES		1145	GPS	10.5204713360158	-66.9120545395765	NAP ALTAGRACIA 1.24.4.1.1.14.5 4 RAICES	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	6	EL RETIRO		1146	GPS	10.5210542805266	-66.9126124420359	NAP ALTAGRACIA 1.24.4.1.1.14.6 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	7	EL RETIRO		1147	GPS	10.5210443627006	-66.9131171704215	NAP ALTAGRACIA 1.24.4.1.1.14.7 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	8	EL RETIRO		1148	GPS	10.5211334910569	-66.913368660699	NAP ALTAGRACIA 1.24.4.1.1.14.8 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	9	EL RETIRO		1149	GPS	10.5212084997469	-66.9135751589778	NAP ALTAGRACIA 1.24.4.1.1.14.9 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	10	EL RETIRO		11410	GPS	10.5210851004208	-66.9123389027735	NAP ALTAGRACIA 1.24.4.1.1.14.10 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	11	EL RETIRO		11411	GPS	10.5212970172379	-66.9122194189421	NAP ALTAGRACIA 1.24.4.1.1.14.11 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	12	EL RETIRO		11412	GPS	10.5215422895652	-66.9120695974349	NAP ALTAGRACIA 1.24.4.1.1.14.12 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	13	EL RETIRO		11413	GPS	10.5215150042635	-66.9117821381859	NAP ALTAGRACIA 1.24.4.1.1.14.13 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	14	EL RETIRO		11414	GPS	10.5217481783818	-66.9124908108403	NAP ALTAGRACIA 1.24.4.1.1.14.14 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	15	EL RETIRO		11415	GPS	10.5217741653766	-66.9128612556531	NAP ALTAGRACIA 1.24.4.1.1.14.15 EL RETIRO	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	1	14	16			11416	GPS			NAP ALTAGRACIA 1.24.4.1.1.14.16 	OLT 1 (8 PUERTOS)	PON 1	ODF 1 PUERTO 1				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	1	EL RETIRO	LINK	2131	GPS	10.5217487953573	-66.9132651529605	NAP ALTAGRACIA 1.24.4.1.2.13.1 EL RETIRO	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	2	EL RETIRO		2132	GPS	10.5215008764895	-66.9136175232385	NAP ALTAGRACIA 1.24.4.1.2.13.2 EL RETIRO	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	3	EL RETIRO		2133	GPS	10.5214952995115	-66.9128679671997	NAP ALTAGRACIA 1.24.4.1.2.13.3 EL RETIRO	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	4	EL RETIRO		2134	GPS	10.5212080612672	-66.9129960546018	NAP ALTAGRACIA 1.24.4.1.2.13.4 EL RETIRO	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	5	CUJICITOS		2135	GPS	10.5207224694412	-66.9106466087118	NAP ALTAGRACIA 1.24.4.1.2.13.5 CUJICITOS	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	6	CUJICITOS		2136	GPS	10.5214953933695	-66.9110108869361	NAP ALTAGRACIA 1.24.4.1.2.13.6 CUJICITOS	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	7	CUJICITOS		2137	GPS	10.5211193388376	-66.9107897411464	NAP ALTAGRACIA 1.24.4.1.2.13.7 CUJICITOS	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	2	13	8	CUJICITOS		2138	GPS	10.5208419257637	-66.910404993253	NAP ALTAGRACIA 1.24.4.1.2.13.8 CUJICITOS	OLT 1 (8 PUERTOS)	PON 2	PDF 1 PUERTO 2				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	1	CUJICITOS	LINK	3131	GPS	10.5206599914788	-66.9109071877207	NAP ALTAGRACIA 1.24.4.1.3.13.1 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	2	CUJICITOS		3132	GPS	10.5203010818651	-66.9104261138572	NAP ALTAGRACIA 1.24.4.1.3.13.2 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	3	CUJICITOS		3133	GPS	10.5199194939066	-66.9103448723322	NAP ALTAGRACIA 1.24.4.1.3.13.3 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	4	CUJICITOS		3134	GPS	10.5193672306932	-66.9101190293187	NAP ALTAGRACIA 1.24.4.1.3.13.4 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	5	CUJICITOS		3135	GPS	10.5191505879775	-66.9098885297612	NAP ALTAGRACIA 1.24.4.1.3.13.5 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	6	CUJICITOS		3136	GPS	10.5197788820933	-66.9098194005345	NAP ALTAGRACIA 1.24.4.1.3.13.6 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	7	CUJICITOS		3137	GPS	10.5197433337447	-66.9099825583869	NAP ALTAGRACIA 1.24.4.1.3.13.7 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	3	13	8	CUJICITOS		3138	GPS	10.5203417990304	-66.9102182636154	NAP ALTAGRACIA 1.24.4.1.3.13.8 CUJICITOS	OLT 1 (8 PUERTOS)	PON 3	PDF 1 PUERTO 3				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	1	CUJICITOS	LINK	4151	GPS	10.5211744189342	-66.9093417937442	NAP ALTAGRACIA 1.24.4.1.4.15.1 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	2	CUJICITOS		4152	GPS	10.521037135912	-66.9096312069974	NAP ALTAGRACIA 1.24.4.1.4.15.2 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	3	CUJICITOS		4153	GPS	10.5207526948914	-66.9093677330524	NAP ALTAGRACIA 1.24.4.1.4.15.3 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	4	CUJICITOS		4154	GPS	10.5207138382684	-66.910053588956	NAP ALTAGRACIA 1.24.4.1.4.15.4 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	5	CUJICITOS		4155	GPS	10.5198332399498	-66.9094787319656	NAP ALTAGRACIA 1.24.4.1.4.15.5 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	6	CUJICITOS		4156	GPS	10.5198639810273	-66.9092553614925	NAP ALTAGRACIA 1.24.4.1.4.15.6 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	7	CUJICITOS		4157	GPS	10.519363205787	-66.9095342253503	NAP ALTAGRACIA 1.24.4.1.4.15.7 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	4	15	8	CUJICITOS		4158	GPS	10.518893713021	-66.9097257820641	NAP ALTAGRACIA 1.24.4.1.4.15.8 CUJICITOS	OLT 1 (8 PUERTOS)	PON 4	PDF 1 PUERTO 4				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	1	CUJICITOS	LINK	5131	GPS	10.5211975387	-66.9104734866	NAP ALTAGRACIA 1.24.4.1.5.13.1 CUJICITOS	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	2	CUJICITOS		5132	GPS	10.5213762188	-66.9106468412	NAP ALTAGRACIA 1.24.4.1.5.13.2 CUJICITOS	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	3	APOYO		5133	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.3 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	4	APOYO		5134	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.4 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	5	APOYO		5135	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.5 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	6	APOYO		5136	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.6 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	7	APOYO		5137	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.7 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	8	APOYO		5138	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.8 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	9	APOYO		5139	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.9 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	10	APOYO		51310	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.10 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	11	APOYO		51311	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.11 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	12	APOYO		51312	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.12 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	13	APOYO		51313	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.13 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	14	APOYO		51314	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.14 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	15	APOYO		51315	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.15 APOYO	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	5	13	16	N/A		51316	GPS			NAP ALTAGRACIA 1.24.4.1.5.13.16 N/A	OLT 1 (8 PUERTOS)	PON 5	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	1	HIJOS DE DIOS B2	LINK	1351	GPS	10,5202966524	-66,9163007803	NAP ALTAGRACIA 1.24.4.1.13.5.1 HIJOS DE DIOS B2	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	2	HIJOS DE DIOS B2		1352	GPS	10,5204140043	-66,9160768158	NAP ALTAGRACIA 1.24.4.1.13.5.2 HIJOS DE DIOS B2	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	3	HIJOS DE DIOS B1		1353	GPS	10,5204140043	-66,9160768158	NAP ALTAGRACIA 1.24.4.1.13.5.3 HIJOS DE DIOS B1	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	4	HIJOS DE DIOS B1		1354	GPS	10,5204140043	-66,9160768158	NAP ALTAGRACIA 1.24.4.1.13.5.4 HIJOS DE DIOS B1	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	5	CALLE SUCRE		1355	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.5 CALLE SUCRE	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	6	CALLE SUCRE		1356	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.6 CALLE SUCRE	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	7	N/A		1357	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.7 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	8	N/A		1358	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.8 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	9	N/A		1359	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.9 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	10	N/A		13510	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.10 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	11	N/A		13511	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.11 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	12	N/A		13512	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.12 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	13	N/A		13513	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.13 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	14	N/A		13514	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.14 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	15	N/A		13515	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.15 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	13	5	16	N/A		13516	GPS			NAP ALTAGRACIA 1.24.4.1.13.5.16 N/A	OLT 1 (8 PUERTOS)	PON 6	PDF 1 PUERTO 5				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	1	CARDON	LINK	711	GPS	10.5212361111	-66.9162162569	NAP ALTAGRACIA 1.24.4.1.7.1.1 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	2	CARDON		712	GPS	10.5221161623	-66.915866093	NAP ALTAGRACIA 1.24.4.1.7.1.2 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	3	CARDON		713	GPS	10.5211251691	-66.9159277774	NAP ALTAGRACIA 1.24.4.1.7.1.3 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	4	CARDON		714	GPS	10.5213111397	-66.9156283965	NAP ALTAGRACIA 1.24.4.1.7.1.4 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	5	CARDON		715	GPS	10.5217945935	-66.9157414085	NAP ALTAGRACIA 1.24.4.1.7.1.5 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	6	CARDON		716	GPS	10.5221797725	-66.9156757095	NAP ALTAGRACIA 1.24.4.1.7.1.6 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	7	CARDON		717	GPS			NAP ALTAGRACIA 1.24.4.1.7.1.7 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	7	1	8	CARDON		718	GPS			NAP ALTAGRACIA 1.24.4.1.7.1.8 CARDON	OLT 1 (8 PUERTOS)	PON 7	PDF 1 PUERTO 7				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	1	SABANA BLANCO	LINK	821	GPS	10.5196982256	-66.9183442606	NAP ALTAGRACIA 1.24.4.1.8.2.1 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	2	SABANA BLANCO		822	GPS	10.5193125607	-66.9187449362	NAP ALTAGRACIA 1.24.4.1.8.2.2 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	3	SABANA BLANCO		823	GPS	10.5193127566	-66.9193356062	NAP ALTAGRACIA 1.24.4.1.8.2.3 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	4	SABANA BLANCO		824	GPS	10.5192484123	-66.9182611024	NAP ALTAGRACIA 1.24.4.1.8.2.4 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	5	SABANA BLANCO		825	GPS	10.5187642005	-66.91832911	NAP ALTAGRACIA 1.24.4.1.8.2.5 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	6	SABANA BLANCO		826	GPS	10.5187220237	-66.9188414673	NAP ALTAGRACIA 1.24.4.1.8.2.6 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	7	SABANA BLANCO		827	GPS	10.5182259384	-66.918259659	NAP ALTAGRACIA 1.24.4.1.8.2.7 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	8	SABANA BLANCO		828	GPS	10.5182329737	-66.9172034681	NAP ALTAGRACIA 1.24.4.1.8.2.8 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	9	SABANA BLANCO		829	GPS	10.5181681593	-66.9186559195	NAP ALTAGRACIA 1.24.4.1.8.2.9 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	10	SABANA BLANCO		8210	GPS	10.5178184283	-66.9179370984	NAP ALTAGRACIA 1.24.4.1.8.2.10 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	11	SABANA BLANCO		8211	GPS	10.5177640257	-66.9184347665	NAP ALTAGRACIA 1.24.4.1.8.2.11 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	12	SABANA BLANCO		8212	GPS	10.5178003277	-66.9174307586	NAP ALTAGRACIA 1.24.4.1.8.2.12 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	13	SABANA BLANCO		8213	GPS	10.5178038778	-66.9167336912	NAP ALTAGRACIA 1.24.4.1.8.2.13 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	14	SABANA BLANCO		8214	GPS	10.5174081425	-66.9162403753	NAP ALTAGRACIA 1.24.4.1.8.2.14 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	15	SABANA BLANCO		8215	GPS	10.517277774	-66.9174728653	NAP ALTAGRACIA 1.24.4.1.8.2.15 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	8	2	16	SABANA BLANCO		8216	GPS	10.5168974694	-66.9172827069	NAP ALTAGRACIA 1.24.4.1.8.2.16 SABANA BLANCO	OLT 1 (8 PUERTOS)	PON 8	PDF 1 PUERTO 8				
ALTG	NAP	Altagracia	1	ADSS	24	4	1	9	3	1	CUJICITOS	LINK	931	GPS	10.5214348368	-66.9186723336	NAP ALTAGRACIA 1.24.4.1.9.3.1 CUJICITOS	OLT 2 (4 PUERTOS)	PON 1	PDF 1 PUERTO 8				
