SubTroncal Manga T8 a MiniManga 4	-66.9798785912 10.46804489,-66.9800278651 10.4679239778,-66.9802209842 10.4679187026,-66.9803068149 10.4678026496,-66.9806018579 10.4677973745,-66.9807949769 10.4680242054,-66.9808539855 10.4680927821,-66.9810256469 10.467971454,-66.9811490285 10.4679239778,-66.9812616813 10.4677287977,-66.9812724101 10.4675388926,-66.9812563169 10.4673489873,-66.9812992322 10.4671538068,-66.9811222064 10.4670641293,-66.9809827316 10.4668847741,-66.9809666383 10.4666948685,-66.980950545 10.4664574863,-66.9810041892 10.466383634,-66.9811382997 10.4661990032,-66.9811758506 10.4660829496,-66.9811490285 10.4657928152,-66.9810871635 10.4656292402,-66.9810846555 10.4656187344,-66.980564307 10.4653497003,-66.9803550946 10.4652019952,-66.9800010431 10.4656292848	ff00ff04	__export__.isp_zone_10_cc081805	cable
Jumper MiniManga 4 a Manga 22	-66.9800010431 10.4656292848,-66.9799502519 10.4652263428	ff00ffee	__export__.isp_zone_10_cc081805	cable
Jumper Nap 44195 a Manga 22	-66.9772827253 10.4692519485,-66.9772250758 10.469459099	ff00ff37	__export__.isp_zone_10_cc081805	cable
Distribucion PON 1 (OLT 1) Calle Real Baja	-66.9732926704 10.4733405938,-66.9731815339 10.4730767579,-66.9731035752 10.4730210982,-66.973143983 10.4729501567,-66.9731732962 10.4726592455,-66.9732056738 10.4723356126,-66.9731386186 10.4722221988,-66.9730761732 10.472127173,-66.9728382112 10.472243299,-66.9728060247 10.4720296589,-66.9727084148 10.4720680218,-66.9727872492 10.4723118749,-66.9730734532 10.4722353864,-66.9731539194 10.4721562605,-66.9730734532 10.4718714069,-66.9731231438 10.4717587829,-66.9731646483 10.4716366662,-66.9730922286 10.471483689,-66.97300433 10.4713255976,-66.9727354948 10.4710062942,-66.9725531046 10.4708084785,-66.9724860494 10.4708084785,-66.9723599856 10.4710353072,-66.9722973818 10.4711625087,-66.9720273916 10.4712911486,-66.9719227855 10.4713544496,-66.9719465886 10.4714738893,-66.9716222698 10.4716350779	ff0000ff	__export__.isp_zone_10_cc081805	cable
Distribucion PON 2 (OLT 1) Calle Real Baja	-66.9732926704 10.4733405938,-66.9733009383 10.4733426745,-66.9733428849 10.4733479143,-66.9733334972 10.4734573714,-66.9733197509 10.4735022093,-66.973328468 10.4735859506,-66.9733623309 10.4736400197,-66.9733978702 10.4737494768,-66.9734273745 10.4738602526,-66.9734360917 10.4739723471,-66.9734199984 10.4740158661,-66.9733710481 10.4740112504,-66.9733106984 10.4739855346,-66.9732637597 10.4739499282,-66.9731706287 10.4738751258,-66.9731223489 10.4738375412,-66.9730747397 10.4737979784,-66.9730110373 10.4737505031,-66.9728977139 10.4736469805,-66.9728179182 10.4735599423,-66.9727709796 10.4735019168,-66.9727347697 10.4734603759,-66.9727259459 10.4734211396,-66.9727562274 10.4734386163,-66.9729131366 10.4736337929,-66.9729996379 10.4737089622,-66.9730586465 10.4737603938,-66.9731927569 10.4738606195,-66.9732631649 10.4739252387,-66.9733489956 10.4739753515,-66.9734046934 10.4739936957,-66.9734589662 10.4739852422,-66.9734522607 10.473877104,-66.9734261091 10.4737696251,-66.9734019692 10.4736924777,-66.973385876 10.4736271991,-66.9736517724 10.4738447333,-66.9737492833 10.4739150747,-66.9738757368 10.4740649659,-66.9740524759 10.4742482776,-66.9740898251 10.4742866112,-66.9741322716 10.4745542292,-66.9741654039 10.4746980082,-66.9742284359 10.4746808644,-66.9742921383 10.4746320704,-66.9743055558 10.4745527763,-66.9742954911 10.4743388776,-66.974313743 10.4742328129,-66.9743276776 10.4740881897,-66.9742894561 10.4739958767,-66.9742445291 10.4739378513,-66.9741872582 10.473837848	ff0000ff	__export__.isp_zone_10_cc081805	cable
Distribucion PON 3 (OLT 1) Calle Real Media	-66.9754923657 10.4764494228,-66.9757092817 10.4765703735,-66.9759011497 10.4767077531,-66.9762659275 10.4769647531,-66.9766825418 10.4772468901,-66.9767227749 10.4772759025,-66.9766034166 10.4773800833,-66.9765323381 10.4774341518,-66.9764693062 10.4774011832,-66.9764599476 10.4774090883,-66.9764518718 10.4774473392,-66.9765162448 10.4774816266,-66.9766356031 10.4774578892,-66.9767147283 10.4773642584,-66.976800559 10.4772759025,-66.976870612 10.4772053653,-66.9769360106 10.4771123782,-66.976749597 10.4769778661,-66.9766476731 10.4768829164,-66.9765605013 10.4767668668,-66.9764572362 10.4766165296,-66.9763714056 10.4764714674,-66.9763391759 10.4764274424,-66.9762480239 10.4763000301,-66.9761434178 10.4761549677,-66.9760602693 10.4759584741,-66.9760715515 10.475877689,-66.9759164761 10.4756868114,-66.9758614908 10.4755905426,-66.9757100539 10.4755061138,-66.9755141447 10.4752674483,-66.9755035736 10.4751653734	ff0000ff	__export__.isp_zone_10_cc081805	cable
Distribucion PON 4 (OLT 1) Calle Real Media 1	-66.9754923657 10.4764494228,-66.9753422724 10.4764247192,-66.9750736023 10.4760601731,-66.9749283547 10.4760691787,-66.9749341274 10.4759414856,-66.9747804459 10.4757034028,-66.9745854402 10.4755062978,-66.9744298721 10.4752794724,-66.9741889571 10.4750429527	ff00ff04	__export__.isp_zone_10_cc081805	cable
Distribucion PON 4 (OLT 1) Calle Real Media 2	-66.9754923657 10.4764494228,-66.9756797815 10.4765032727,-66.9758165742 10.4764030478,-66.9758058453 10.4763160104,-66.975711968 10.476255348,-66.9755268956 10.4761392981,-66.9753627989 10.4759960784,-66.9750253225 10.475669823,-66.9748563434 10.4754983853,-66.9747594351 10.4754180908,-66.9747812415 10.4752972555,-66.9748295213 10.4752102178,-66.9747812415 10.4750968051,-66.9747517372 10.4749121795,-66.974692152 10.4748886515,-66.9748268391 10.4745772157,-66.9747571016 10.4743503896,-66.9747115041 10.4742528015,-66.9746118619 10.4739325059	ff00ff04	__export__.isp_zone_10_cc081805	cable
Distribucion PON 6 y PON 7 (OLT 1) Calle merida y Entrada	-66.9759688496 10.4754963699,-66.9757853561 10.4755124206,-66.9756727033 10.4753515329,-66.9755600505 10.47519592,-66.9754259401 10.4750455821,-66.9753284529 10.4748560888,-66.9751791768 10.474615668,-66.9750987106 10.4744574173,-66.9749769723 10.474277424,-66.9748304897 10.4740327775,-66.9747607522 10.4738534263,-66.9746833563 10.4737214964,-66.974629324 10.4735896744,-66.9744657092 10.4733681226,-66.9743954448 10.4732176291,-66.9741630727 10.472662128,-66.9740029265 10.4722866034,-66.9740136554 10.4721389016,-66.973971889 10.471954158,-66.9742282321 10.4718698732,-66.9742121388 10.4717168961,-66.9741058195 10.4716609701,-66.97392503 10.4716341666,-66.9739855559 10.4713219547,-66.9738620683 10.4716275744,-66.9736327364 10.4716006432,-66.9734235694 10.4715533688,-66.9733780072 10.4714334137,-66.9730748822 10.4711049871,-66.9730673403 10.4709690508,-66.9731522219 10.4704874509,-66.9726640365 10.4707973742,-66.9725849113 10.4707723176,-66.9725175763 10.4707553834,-66.9724481186 10.4706206587,-66.9722242903 10.4702983593,-66.9725607714 10.4707103353,-66.9727015874 10.4708039681,-66.9731937727 10.4704571309,-66.9730072446 10.4700854553,-66.9730838022 10.4700443545,-66.9731495163 10.4700654549,-66.9732393703 10.4701313937,-66.9732661924 10.470257996,-66.9733583066 10.4702747638,-66.9734338304 10.4702527209,-66.9734566292 10.4703847206,-66.9735853753 10.4704453841,-66.9736484072 10.4706643005,-66.9737749351 10.4706334872	fffa0004	__export__.isp_zone_10_cc081805	cable
Distribucion PON 8 (OLT 1) Romulo Betancourt	-66.9743954448 10.4732176291,-66.9744225257 10.4735743256,-66.9743611621 10.4731439761,-66.9744057315 10.4731080328,-66.9745210665 10.47321749,-66.974631037 10.4732755155,-66.9747979784 10.4734225692,-66.9748858469 10.4736302622,-66.9749917942 10.4738715951,-66.9750326376 10.4739655581,-66.9752918305 10.4743913471,-66.9753616847 10.4745085455,-66.9754500808 10.4746392732,-66.9756753864 10.4745192665,-66.9756142823 10.4743765249,-66.9754603364 10.4739931591,-66.9753503658 10.4737491887,-66.9753479668 10.473693862,-66.9753170345 10.4734485438,-66.9753156934 10.4731584164,-66.9753242632 10.473005179	ff0000ff	__export__.isp_zone_10_cc081805	cable
