,ELEMENTO,NODO,N. DE TRUNK,TIPO DE CABLE,CANT. DE HILOS,CANT.  BUFFER,N. DE BUFFER,N. DE DISTRIBUCION,N. DE MANGA,N. DE ELEMENTO,EDIFICIO/ZONA,LINK,CORRELATIVO,GEOLOCALIZACION,LATITUD,LONGITUD,1693,OLT,PUERTO,ODF Y PUERTO,NOTAS
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,9,LAS BRISAS C,,539,GPS,10.514613537281917,-66.90872139592611,NAP BRISAVILA 1.24.4.1.5.3.9 LAS BRISAS C,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 3
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,10,LAS BRISAS C,,5310,GPS,10.514613537281917,-66.90872139592611,NAP BRISAVILA 1.24.4.1.5.3.10 LAS BRISAS C,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 9
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,11,LAS BRISAS C,,5311,GPS,10.514613537281917,-66.90872139592611,NAP BRISAVILA 1.24.4.1.5.3.11 LAS BRISAS C,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 15
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,12,LAS BRISAS C,,5312,GPS,10.514613537281917,-66.90872139592611,NAP BRISAVILA 1.24.4.1.5.3.12 LAS BRISAS C,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 21
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,13,LAS BRISAS D,,5313,GPS,10.514384598947755,-66.9087724314964,NAP BRISAVILA 1.24.4.1.5.3.13 LAS BRISAS D,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 3
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,14,LAS BRISAS D,,5314,GPS,10.514384598947755,-66.9087724314964,NAP BRISAVILA 1.24.4.1.5.3.14 LAS BRISAS D,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 9
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,15,LAS BRISAS D,,5315,GPS,10.514384598947755,-66.9087724314964,NAP BRISAVILA 1.24.4.1.5.3.15 LAS BRISAS D,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 15
,NAP,BRISAVILA,1,ADSS,24,4,1,5,3,16,LAS BRISAS D,,5316,GPS,10.514384598947755,-66.9087724314964,NAP BRISAVILA 1.24.4.1.5.3.16 LAS BRISAS D,OLT 2 (16 PUERTOS),PON 1,ODF 1 PUERTO 5,PISO 21
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,1,CONSTITUYENTE,LINK,651,GPS,10.515718244258554,-66.91047354110465,NAP BRISAVILA 1.24.4.1.6.5.1 CONSTITUYENTE,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,2,CONSTITUYENTE,,652,GPS,10.515718244258554,-66.91047354110465,NAP BRISAVILA 1.24.4.1.6.5.2 CONSTITUYENTE,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,3,CONSTITUYENTE,,653,GPS,10.515718244258554,-66.91047354110465,NAP BRISAVILA 1.24.4.1.6.5.3 CONSTITUYENTE,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,4,CONSTITUYENTE,,654,GPS,10.515718244258554,-66.91047354110465,NAP BRISAVILA 1.24.4.1.6.5.4 CONSTITUYENTE,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,5,CONSTITUYENTE,,655,GPS,10.515718244258554,-66.91047354110465,NAP BRISAVILA 1.24.4.1.6.5.5 CONSTITUYENTE,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,6,CONSTITUYENTE,,656,GPS,10.515718244258554,-66.91047354110465,NAP BRISAVILA 1.24.4.1.6.5.6 CONSTITUYENTE,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,7,PIRINEO,,657,GPS,10.515219985135664,-66.91032760749984,NAP BRISAVILA 1.24.4.1.6.5.7 PIRINEO,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,8,PIRINEO,,658,GPS,10.515219985135664,-66.91032760749984,NAP BRISAVILA 1.24.4.1.6.5.8 PIRINEO,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,9,PIRINEO,,659,GPS,10.515219985135664,-66.91032760749984,NAP BRISAVILA 1.24.4.1.6.5.9 PIRINEO,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,10,CONSTITUYENTE,,6510,GPS,10.515718244258554,-66.91047354110465,NAP BRISAVILA 1.24.4.1.6.5.10 CONSTITUYENTE,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,11,PALMA LINDA,,6511,GPS,"10.514915516872172, ",-66.90880673672021,NAP BRISAVILA 1.24.4.1.6.5.11 PALMA LINDA,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,NO INSTALADA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,12,SAN LORENZO,,6512,GPS,10.5152587602,-66.909331018,NAP BRISAVILA 1.24.4.1.6.5.12 SAN LORENZO,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,NO INSTALADA
,NAP,BRISAVILA,1,ADSS,24,4,1,6,5,13,SAN LORENZO,,6513,GPS,10.5152587602,-66.909331018,NAP BRISAVILA 1.24.4.1.6.5.13 SAN LORENZO,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,NO INSTALADA
,NAP,BRISAVILA,0,0,0,0,0,6,5,14,N/A,,6514,,,,NAP BRISAVILA 0.0.0.0.6.5.14 N/A,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,NO INSTALADA
,NAP,BRISAVILA,0,0,0,0,0,6,5,15,N/A,,6515,,,,NAP BRISAVILA 0.0.0.0.6.5.15 N/A,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,NO INSTALADA
,NAP,BRISAVILA,0,0,0,0,0,6,5,16,N/A,,6516,,,,NAP BRISAVILA 0.0.0.0.6.5.16 N/A,OLT 2 (16 PUERTOS),PON 2,ODF 1 PUERTO 6,NO INSTALADA
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,1,PANTEON 1,LINK,771,GPS,10.514041986032606,-66.91139632582556,NAP BRISAVILA 1.24.4.2.7.7.1 PANTEON 1,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,2,PANTEON 1,,772,GPS,10.514041986032606,-66.91139632582556,NAP BRISAVILA 1.24.4.2.7.7.2 PANTEON 1,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,3,PANTEON 1,,773,GPS,10.514041986032606,-66.91139632582556,NAP BRISAVILA 1.24.4.2.7.7.3 PANTEON 1,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,4,PANTEON 1,,774,GPS,10.514041986032606,-66.91139632582556,NAP BRISAVILA 1.24.4.2.7.7.4 PANTEON 1,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,5,PANTEON 2,,775,GPS,10.51430834040836,-66.91147947419404,NAP BRISAVILA 1.24.4.2.7.7.5 PANTEON 2,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,6,PANTEON 2,,776,GPS,10.51430834040836,-66.91147947419404,NAP BRISAVILA 1.24.4.2.7.7.6 PANTEON 2,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,AZOTEA
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,7,PANTEON 2,,777,GPS,10.51430834040836,-66.91147947419404,NAP BRISAVILA 1.24.4.2.7.7.7 PANTEON 2,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,8,PANTEON 2,,778,GPS,10.51430834040836,-66.91147947419404,NAP BRISAVILA 1.24.4.2.7.7.8 PANTEON 2,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,9,SAN JOSE,,779,GPS,10.513663186578341,-66.9109141330649,NAP BRISAVILA 1.24.4.2.7.7.9 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,10,SAN JOSE,,7710,GPS,10.513916187453093,-66.91082128077575,NAP BRISAVILA 1.24.4.2.7.7.10 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,11,SAN JOSE,,7711,GPS,10.513609528242572,-66.91058310928122,NAP BRISAVILA 1.24.4.2.7.7.11 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,12,SAN JOSE,,7712,GPS,10.514682505411928,-66.91239192019113,NAP BRISAVILA 1.24.4.2.7.7.12 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,13,SAN JOSE,,7713,GPS,10.51463179831503,-66.9128343521927,NAP BRISAVILA 1.24.4.2.7.7.13 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,14,SAN JOSE,,7714,GPS,10.515021780565316,-66.91344762100117,NAP BRISAVILA 1.24.4.2.7.7.14 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 7,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,15,SAN JOSE,,7715,GPS,10.515245749468722,-66.91369207835871,NAP BRISAVILA 1.24.4.2.7.7.15 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,7,7,16,SAN JOSE,,7716,GPS,10.515654131762313,-66.91363874906118,NAP BRISAVILA 1.24.4.2.7.7.16 SAN JOSE,OLT 2 (16 PUERTOS),PON 3,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,1,COTIZA,LINK,841,GPS,10.516300931502085,-66.90977913205526,NAP BRISAVILA 1.24.4.2.8.4.1 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,2,COTIZA,,842,GPS,10.516526135584632,-66.91000211700126,NAP BRISAVILA 1.24.4.2.8.4.2 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,3,COTIZA,,843,GPS,10.517048126236242,-66.91022214315385,NAP BRISAVILA 1.24.4.2.8.4.3 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,4,COTIZA,,844,GPS,10.517860347537276,-66.91033438901852,NAP BRISAVILA 1.24.4.2.8.4.4 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,5,COTIZA,,845,GPS,10.518023096930103,-66.90989003034377,NAP BRISAVILA 1.24.4.2.8.4.5 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,6,COTIZA,,846,GPS,10.518244514281736,-66.91057542077517,NAP BRISAVILA 1.24.4.2.8.4.6 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,7,COTIZA,,847,GPS,10.518410050598193,-66.91076594177729,NAP BRISAVILA 1.24.4.2.8.4.7 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,8,COTIZA,,848,GPS,10.518983498506215,-66.9108926394452,NAP BRISAVILA 1.24.4.2.8.4.8 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,9,COTIZA,,849,GPS,10.518520894824972,-66.91042455530528,NAP BRISAVILA 1.24.4.2.8.4.9 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,10,COTIZA,,8410,GPS,10.519047891025457,-66.91042049380935,NAP BRISAVILA 1.24.4.2.8.4.10 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,11,COTIZA,,8411,GPS,10.518657432077902,-66.90973118190574,NAP BRISAVILA 1.24.4.2.8.4.11 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,12,COTIZA,,8412,GPS,10.517162791922061,-66.90842332261133,NAP BRISAVILA 1.24.4.2.8.4.12 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,13,COTIZA,,8413,GPS,10.518355206835105,-66.90960938434402,NAP BRISAVILA 1.24.4.2.8.4.13 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,14,COTIZA,,8414,GPS,10.518076684291993,-66.90942541858033,NAP BRISAVILA 1.24.4.2.8.4.14 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,15,COTIZA,,8415,GPS,10.517764586712374,-66.90928177303537,NAP BRISAVILA 1.24.4.2.8.4.15 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,8,4,16,COTIZA,,8416,GPS,10.517495854083853,-66.90894402720572,NAP BRISAVILA 1.24.4.2.8.4.16 COTIZA,OLT 2 (16 PUERTOS),PON 4,ODF 1 PUERTO 8,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,1,COTIZA,LINK,961,GPS,10.517356507324092,-66.9096705866831,NAP BRISAVILA 1.24.4.2.9.6.1 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,2,COTIZA,,962,GPS,10.517125162284266,-66.90958968724672,NAP BRISAVILA 1.24.4.2.9.6.2 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,3,COTIZA,,963,GPS,10.51692107997207,-66.90989524619627,NAP BRISAVILA 1.24.4.2.9.6.3 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,4,COTIZA,,964,GPS,10.516643539730135,-66.9095274849978,NAP BRISAVILA 1.24.4.2.9.6.4 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,5,COTIZA,,965,GPS,10.516387604719739,-66.90894874033144,NAP BRISAVILA 1.24.4.2.9.6.5 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,6,COTIZA,,966,GPS,10.516385608139542,-66.90849574243796,NAP BRISAVILA 1.24.4.2.9.6.6 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,7,COTIZA,,967,GPS,10.51582471277352,-66.90808239473458,NAP BRISAVILA 1.24.4.2.9.6.7 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,9,6,8,COTIZA,,968,GPS,10.515137664544657,-66.90716874785726,NAP BRISAVILA 1.24.4.2.9.6.8 COTIZA,OLT 2 (16 PUERTOS),PON 5,ODF 1 PUERTO 9,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,1,PPPO2 A,LINK,1051,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.1 PPPO2 A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 1
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,2,PPPO2 A,,1052,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.2 PPPO2 A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 3
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,3,PPPO2 A,,1053,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.3 PPPO2 A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 5
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,4,PPPO2 A,,1054,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.4 PPPO2 A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 7
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,5,PPPO2 A,,1055,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.5 PPPO2 A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 9
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,6,PPPO2 A,,1056,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.6 PPPO2 A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 11
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,7,PPPO2 B,,1057,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.7 PPPO2 B,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 1
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,8,PPPO2 B,,1058,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.8 PPPO2 B,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 3
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,9,PPPO2 B,,1059,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.9 PPPO2 B,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 5
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,10,PPPO2 B,,10510,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.10 PPPO2 B,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 7
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,11,PPPO2 B,,10511,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.11 PPPO2 B,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 9
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,12,PPPO2 B,,10512,GPS,10.514861058515047,-66.90994497798,NAP BRISAVILA 1.24.4.2.10.5.12 PPPO2 B,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 11
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,13,EDIF. BRISAS,,10513,GPS,10.513850205973926,-66.91114884791398,NAP BRISAVILA 1.24.4.2.10.5.13 EDIF. BRISAS,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 2
,NAP,BRISAVILA,1,ADSS,24,4,2,10,5,14,EDIF. BRISAS,,10514,GPS,10.513850205973926,-66.91114884791398,NAP BRISAVILA 1.24.4.2.10.5.14 EDIF. BRISAS,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,PISO 4
,NAP,BRISAVILA,0,0,0,0,0,10,5,15,N/A,,10515,,,,NAP BRISAVILA 0.0.0.0.10.5.15 N/A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,NO INSTALADA
,NAP,BRISAVILA,0,0,0,0,0,10,5,16,N/A,,10516,,,,NAP BRISAVILA 0.0.0.0.10.5.16 N/A,OLT 2 (16 PUERTOS),PON 6,ODF 1 PUERTO 10,NO INSTALADA
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,1,SAN JOSE,LINK,1141,GPS,10.516050845632195,-66.9098604665158,NAP BRISAVILA 1.24.4.2.11.4.1 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,2,SAN JOSE,,1142,GPS,10.516298639699638,-66.90998070462621,NAP BRISAVILA 1.24.4.2.11.4.2 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,3,SAN JOSE,,1143,GPS,10.51668912571057,-66.91055828219912,NAP BRISAVILA 1.24.4.2.11.4.3 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,4,SAN JOSE,,1144,GPS,10.517539777124231,-66.91087719325054,NAP BRISAVILA 1.24.4.2.11.4.4 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,5,SAN JOSE,,1145,GPS,10.517483088485418,-66.9113386644275,NAP BRISAVILA 1.24.4.2.11.4.5 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,6,SAN JOSE,,1146,GPS,10.516748571518132,-66.91202047976854,NAP BRISAVILA 1.24.4.2.11.4.6 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,7,SAN JOSE,,1147,GPS,10.517153634148176,-66.91194976441331,NAP BRISAVILA 1.24.4.2.11.4.7 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,8,SAN JOSE,,1148,GPS,10.517685279982864,-66.91187085091767,NAP BRISAVILA 1.24.4.2.11.4.8 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,9,SAN JOSE,,1149,GPS,10.51778977713586,-66.91218279325113,NAP BRISAVILA 1.24.4.2.11.4.9 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,10,SAN JOSE,,11410,GPS,10.516883625697071,-66.91283427791151,NAP BRISAVILA 1.24.4.2.11.4.10 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,11,SAN JOSE,,11411,GPS,10.51723703416495,-66.91282169324268,NAP BRISAVILA 1.24.4.2.11.4.11 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,12,SAN JOSE,,11412,GPS,10.517896931440323,-66.9126935220908,NAP BRISAVILA 1.24.4.2.11.4.12 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,13,SAN JOSE,,11413,GPS,10.51801868002155,-66.91317830675125,NAP BRISAVILA 1.24.4.2.11.4.13 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,14,SAN JOSE,,11414,GPS,10.51818107909793,-66.91384208962862,NAP BRISAVILA 1.24.4.2.11.4.14 SAN JOSE,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,15,APOYO,,11415,,"10,521788735093057","-66,91287701662422",NAP BRISAVILA 1.24.4.2.11.4.15 APOYO,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,NO INSTALADA
,NAP,BRISAVILA,1,ADSS,24,4,2,11,4,16,APOYO,,11416,,"10,5151576764","-66,9087221898",NAP BRISAVILA 1.24.4.2.11.4.16 APOYO,OLT 2 (16 PUERTOS),PON 7,ODF 1 PUERTO 11,NO INSTALADA
,NAP,BRISAVILA,1,ADSS,24,4,2,12,8,1,SAN JOSE,LINK,1281,GPS,10.516737034054197,-66.9125457490817,NAP BRISAVILA 1.24.4.2.12.8.1 SAN JOSE,OLT 2 (16 PUERTOS),PON 8,ODF 1 PUERTO 12,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,12,8,2,SAN JOSE,,1282,GPS,10.516501428456953,-66.91306535091529,NAP BRISAVILA 1.24.4.2.12.8.2 SAN JOSE,OLT 2 (16 PUERTOS),PON 8,ODF 1 PUERTO 12,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,12,8,3,SAN JOSE,,1283,GPS,10.516119231161149,-66.91354193742924,NAP BRISAVILA 1.24.4.2.12.8.3 SAN JOSE,OLT 2 (16 PUERTOS),PON 8,ODF 1 PUERTO 12,EN POSTE
,NAP,BRISAVILA,1,ADSS,24,4,2,12,8,4,SAN JOSE,,1284,GPS,10.516969782700643,-66.91348195092931,NAP BRISAVILA 1.24.4.2.12.8.4 SAN JOSE,OLT 2 (16 PUERTOS),PON 8,ODF 1 PUERTO 12,EN POSTE
