"Nombre","Total NAP","Usada NAP","Pais","Provincia","Direccion","Customer Latitude","Customer Longitude","Cod.Postal","c-vlan","Number of Actions","Tipo","Nodo/Nombre","Spliter Secundario","s-vlan","Gestion Vlan NAP","gs-vlan","gc-vlan","DHCP Leases","Puerto Splitter Secundario","PRI ONU Standar:","PRI ONU Bridge:"
"NAP LA PAZ 1.24.1.1.5A.1.11 FILOMENA","8","0","Venezuela","Distrito Capital (VE)","","10.485657724178697","-66.94835306630102","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P1/S2","0","","0","0","","11","",""
"NAP LA PAZ 1.24.1.1.5A.1.12 PHROFINCA","8","2","Venezuela","Distrito Capital (VE)","","10.485657724178697","-66.94835306630102","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P1/S2","0","","0","0","","12","",""
"NAP LA PAZ 1.24.1.1.5A.1.13 PHROFINCA","8","1","Venezuela","Distrito Capital (VE)","","10.485657724178697","-66.94835306630102","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P1/S2","0","","0","0","","13","",""
"NAP LA PAZ 1.24.1.1.5A.1.14 ALFREDO BASSANO","8","1","Venezuela","Distrito Capital (VE)","","10.485006486378284","-66.94781376014302","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P1/S2","0","","0","0","","14","",""
"NAP LA PAZ 1.24.1.1.5A.1.15 ALFREDO BASSANO","8","3","Venezuela","Distrito Capital (VE)","","10.485006486378284","-66.94781376014302","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P1/S2","0","","0","0","","15","",""
"NAP LA PAZ 1.24.1.1.5A.1.16 ALFREDO BASSANO","8","1","Venezuela","Distrito Capital (VE)","","10.485220718528748","-66.94756131830643","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P1/S2","0","","0","0","","16","",""
"NAP LA PAZ 1.24.1.1.6A.2.1 CALLE CIEGA SF","8","1","Venezuela","Distrito Capital (VE)","","10.485220718528748","-66.94756131830643","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.6A.2.2 CALLE CIEGA SF","8","0","Venezuela","Distrito Capital (VE)","","10.486016400365118","-66.9475885997841","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.6A.2.3 LA LINEA","8","1","Venezuela","Distrito Capital (VE)","","10.486016400365118","-66.9475885997841","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.6A.2.4 LA LINEA","8","0","Venezuela","Distrito Capital (VE)","","10.486016400365118","-66.9475885997841","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.6A.2.5 LA LINEA","8","0","Venezuela","Distrito Capital (VE)","","10.485595275490635","-66.94874902208448","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.6A.2.6 LA LINEA","8","0","Venezuela","Distrito Capital (VE)","","10.485479228834748","-66.94913526004348","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.6A.2.7 LA LINEA","8","0","Venezuela","Distrito Capital (VE)","","10.485634943873288","-66.94919842331338","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.6A.2.8 BOMBA DE GASOLINA","8","3","Venezuela","Distrito Capital (VE)","","10.485253956131183","-66.9493624411048","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.6A.2.9 BOMBA DE GASOLINA","8","1","Venezuela","Distrito Capital (VE)","","10.484826706439199","-66.94953718773303","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.6A.2.10 BOMBA DE GASOLINA","8","1","Venezuela","Distrito Capital (VE)","","10.484462969003348","-66.94967072331151","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.6A.2.11 BOMBA DE GASOLINA","8","1","Venezuela","Distrito Capital (VE)","","10.48412873678753","-66.94995461054783","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","11","",""
"NAP LA PAZ 1.24.1.1.6A.2.12 BOMBA DE GASOLINA","8","1","Venezuela","Distrito Capital (VE)","","10.48604694793499","-66.94927637808887","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","12","",""
"NAP LA PAZ 1.24.1.1.6A.2.13 FUNCHAL","8","0","Venezuela","Distrito Capital (VE)","","10.485857089321824","-66.94954732729515","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","13","",""
"NAP LA PAZ 1.24.1.1.6A.2.14 FUNCHAL","8","0","Venezuela","Distrito Capital (VE)","","10.485404831611374","-66.94983732331409","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","14","",""
"NAP LA PAZ 1.24.1.1.6A.2.15 FUNCHAL","8","0","Venezuela","Distrito Capital (VE)","","10.485134943868298","-66.95005694110513","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","15","",""
"NAP LA PAZ 1.24.1.1.6A.2.16 TAMAIRA","8","0","Venezuela","Distrito Capital (VE)","","10.48483198128774","-66.95047890552266","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P2/S2","0","","0","0","","16","",""
"NAP LA PAZ 1.24.1.1.7A.3.1 SAN MICHAEL","8","0","Venezuela","Distrito Capital (VE)","","10.484756693149526","-66.95017981237335","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.7A.3.2 SAN MICHAEL","8","0","Venezuela","Distrito Capital (VE)","","10.484756693149526","-66.95017981237335","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.7A.3.3 SAN MICHAEL","8","0","Venezuela","Distrito Capital (VE)","","10.484756693149526","-66.95017981237335","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.7A.3.4 EMMA","8","0","Venezuela","Distrito Capital (VE)","","10.486418624465548","-66.94787095092475","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.7A.3.5 EMMA","8","0","Venezuela","Distrito Capital (VE)","","10.484456375431106","-66.9493002355833","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.7A.3.6 MARINA SUITES","8","3","Venezuela","Distrito Capital (VE)","","10.484456375431106","-66.9493002355833","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.7A.3.7 MARINA SUITES","8","0","Venezuela","Distrito Capital (VE)","","10.484456375431106","-66.9493002355833","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.7A.3.8 MARINA SUITES","8","1","Venezuela","Distrito Capital (VE)","","10.484329013043363","-66.94924904079895","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.7A.3.9 SANTA FE","8","0","Venezuela","Distrito Capital (VE)","","10.484329013043363","-66.94924904079895","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.7A.3.10 SANTA FE","8","0","Venezuela","Distrito Capital (VE)","","10.484936486426848","-66.94922220005765","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.7A.3.11 ULISES","8","0","Venezuela","Distrito Capital (VE)","","10.484936486426848","-66.94922220005765","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","11","",""
"NAP LA PAZ 1.24.1.1.7A.3.12 MANGA 3","8","5","Venezuela","Distrito Capital (VE)","","10.484936486426848","-66.94922220005765","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","12","",""
"NAP LA PAZ 1.24.1.1.7A.3.13 CULTURA","8","0","Venezuela","Distrito Capital (VE)","","10.484933849023221","-66.94923292891262","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","13","",""
"NAP LA PAZ 1.24.1.1.7A.3.14 CULTURA","8","0","Venezuela","Distrito Capital (VE)","","10.484933849023221","-66.94923292891264","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","14","",""
"NAP LA PAZ 1.24.1.1.7A.3.15 TALLERES LA PAZ","8","1","Venezuela","Distrito Capital (VE)","","10.484652298722382","-66.94879272889041","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P3/S2","0","","0","0","","15","",""
"NAP LA PAZ 1.24.1.1.8A.7.1 TORRE A PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.484511972893777","-66.94905023484827","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.8A.7.2 TORRE A PPPO7","8","6","Venezuela","Distrito Capital (VE)","","10.484641719597041","-66.94843251993274","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.8A.7.3 TORRE A PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.484641719597041","-66.94843251993274","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.8A.7.4 TORRE A PPPO7","8","5","Venezuela","Distrito Capital (VE)","","10.485436486423426","-66.9480752534196","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.8A.7.5 TORRE A PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.482085763563315","-66.95086467133719","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.8A.7.6 TORRE A PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482085763563315","-66.9508646713372","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.8A.7.7 TORRE B PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.482085763563315","-66.95086467133721","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.8A.7.8 TORRE B PPPO7","8","5","Venezuela","Distrito Capital (VE)","","10.482085763563315","-66.95086467133721","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.8A.7.9 TORRE B PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.482085763563315","-66.95086467133723","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.8A.7.10 TORRE B PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.482085763563315","-66.95086467133724","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.8A.7.11 TORRE B PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.482266070593397","-66.95067646043489","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","11","",""
"NAP LA PAZ 1.24.1.1.8A.7.12 TORRE B PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.482266070593397","-66.9506764604349","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P4/S2","0","","0","0","","12","",""
"NAP LA PAZ 1.24.1.1.9A.7.1 TORRE C PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482266070593397","-66.9506764604349","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.9A.7.2 TORRE C PPPO7","8","7","Venezuela","Distrito Capital (VE)","","10.482266070593397","-66.95067646043492","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.9A.7.3 TORRE C PPPO7","8","5","Venezuela","Distrito Capital (VE)","","10.482266070593397","-66.95067646043493","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.9A.7.4 TORRE C PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.482266070593397","-66.95067646043493","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.9A.7.5 TORRE C PPPO7","8","6","Venezuela","Distrito Capital (VE)","","10.482419380490345","-66.95052105383095","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.9A.7.6 TORRE C PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482419380490345","-66.95052105383095","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.9A.7.7 TORRE D PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482419380490345","-66.95052105383095","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.9A.7.8 TORRE D PPPO7","8","7","Venezuela","Distrito Capital (VE)","","10.482419380490345","-66.95052105383095","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.9A.7.9 TORRE D PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482419380490345","-66.95052105383095","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.9A.7.10 TORRE D PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.482419380490345","-66.95052105383095","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.9A.7.11 TORRE D PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.48252136703152","-66.95036898141359","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","11","",""
"NAP LA PAZ 1.24.1.1.9A.7.12 TORRE D PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.48252136703152","-66.95036898141359","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P5/S2","0","","0","0","","12","",""
"NAP LA PAZ 1.24.1.1.10A.8.1 TORRE E PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.48252136703152","-66.95036898141359","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.10A.8.2 TORRE E PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.48252136703152","-66.95036898141359","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.10A.8.3 TORRE E PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.48252136703152","-66.95036898141359","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.10A.8.4 TORRE E PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.48252136703152","-66.95036898141359","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.10A.8.5 TORRE F PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.481971872076237","-66.95031337004652","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.10A.8.6 TORRE F PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.481971872076237","-66.95031337004652","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.10A.8.7 TORRE F PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.481971872076237","-66.95031337004652","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.10A.8.8 TORRE F PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.481971872076237","-66.95031337004652","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.10A.8.9 TORRE F PPPO7","8","7","Venezuela","Distrito Capital (VE)","","10.48208284732831","-66.95020051014538","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.10A.8.10 TORRE F PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.48208284732831","-66.95020051014538","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P6/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.11A.8.1 TORRE G PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.48208284732831","-66.95020051014538","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.11A.8.2 TORRE G PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.48208284732831","-66.95020051014538","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.11A.8.3 TORRE G PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.48208284732831","-66.95020051014538","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.11A.8.4 TORRE G PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.48208284732831","-66.95020051014538","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.11A.8.5 TORRE G PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.482207660976492","-66.95010454756348","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.11A.8.6 TORRE G PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.482207660976492","-66.95010454756348","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.11A.8.7 TORRE H PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.482207660976492","-66.95010454756348","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.11A.8.8 TORRE H PPPO7","8","6","Venezuela","Distrito Capital (VE)","","10.482207660976492","-66.95010454756348","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.11A.8.9 TORRE H PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482207660976492","-66.95010454756348","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.11A.8.10 TORRE H PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.482207660976492","-66.95010454756348","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.11A.8.11 TORRE H PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.482292310729745","-66.9499933359322","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","11","",""
"NAP LA PAZ 1.24.1.1.11A.8.12 TORRE H PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.482292310729745","-66.9499933359322","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P7/S2","0","","0","0","","12","",""
"NAP LA PAZ 1.24.1.1.12 A.8.1 TORRE I PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482292310729745","-66.9499933359322","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.12 A.8.2 TORRE I PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.482292310729745","-66.9499933359322","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.12 A.8.3 TORRE I PPPO7","8","2","Venezuela","Distrito Capital (VE)","","10.482292310729745","-66.9499933359322","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.12 A.8.4 TORRE I PPPO7","8","0","Venezuela","Distrito Capital (VE)","","10.482292310729745","-66.9499933359322","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.12 A.8.5 TORRE I PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482492265085567","-66.94978667289689","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.12 A.8.6 TORRE I PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.482492265085567","-66.94978667289689","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.12 A.8.7 TORRE J PPPO7","8","6","Venezuela","Distrito Capital (VE)","","10.482492265085567","-66.94978667289689","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.12 A.8.8 TORRE J PPPO7","8","3","Venezuela","Distrito Capital (VE)","","10.482492265085567","-66.94978667289689","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.12 A.8.9 TORRE J PPPO7","8","6","Venezuela","Distrito Capital (VE)","","10.482492265085567","-66.94978667289689","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.12 A.8.10 TORRE J PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.482492265085567","-66.94978667289689","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.12 A.8.11 TORRE J PPPO7","8","4","Venezuela","Distrito Capital (VE)","","10.482679674362247","-66.9495951091781","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","11","",""
"NAP LA PAZ 1.24.1.1.12 A.8.12 TORRE J PPPO7","8","1","Venezuela","Distrito Capital (VE)","","10.482679674362247","-66.9495951091781","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT1/C0/P8/S2","0","","0","0","","12","",""
"NAP LA PAZ 1.24.1.1.13A.5.1 CALLE GUAYANITA","8","4","Venezuela","Distrito Capital (VE)","","10.482679674362247","-66.9495951091781","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","1","",""
"NAP LA PAZ 1.24.1.1.13A.5.2 CALLE GUAYANITA","8","1","Venezuela","Distrito Capital (VE)","","10.482679674362247","-66.9495951091781","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","2","",""
"NAP LA PAZ 1.24.1.1.13A.5.3 CALLE GUAYANITA","8","3","Venezuela","Distrito Capital (VE)","","10.482679674362247","-66.9495951091781","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","3","",""
"NAP LA PAZ 1.24.1.1.13A.5.4 CALLE GUAYANITA","8","1","Venezuela","Distrito Capital (VE)","","10.482679674362247","-66.9495951091781","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","4","",""
"NAP LA PAZ 1.24.1.1.13A.5.5 EDIFICIO MARE","8","0","Venezuela","Distrito Capital (VE)","","10.4812725250874","-66.95172756441625","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","5","",""
"NAP LA PAZ 1.24.1.1.13A.5.6 EDIFICIO MARE","8","1","Venezuela","Distrito Capital (VE)","","10.482539775332581","-66.95191572208222","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","6","",""
"NAP LA PAZ 1.24.1.1.13A.5.7 EDIFICIO MARE","8","1","Venezuela","Distrito Capital (VE)","","10.48292857535429","-66.95116133557137","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","7","",""
"NAP LA PAZ 1.24.1.1.13A.5.8 EDIFICIO MARE","8","1","Venezuela","Distrito Capital (VE)","","10.483509124105074","-66.95044976441588","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","8","",""
"NAP LA PAZ 1.24.1.1.13A.5.9 EDIFICIO GIUSEPPE","8","1","Venezuela","Distrito Capital (VE)","","10.483183848949011","-66.9511693822759","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","9","",""
"NAP LA PAZ 1.24.1.1.13A.5.10 EDIFICIO GIUSEPPE","8","0","Venezuela","Distrito Capital (VE)","","10.483183848949011","-66.9511693822759","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P1/S2","0","","0","0","","10","",""
"NAP LA PAZ 1.24.1.1.14A.5.1 LINEA 2","16","0","Venezuela","Distrito Capital (VE)","","10.483183848949011","-66.9511693822759","","0","0","Inactivo","La Paz","LPAZ/CR1/OLT2/C0/P2/S2","0","","0","0","","1","",""
