Drop 2  Nap 656 a 6510	-66.9102957148 10.515816308,-66.9103051025 10.5157688391,-66.9106256265 10.5158354274,-66.9105371136 10.5162929744,-66.9105156559 10.5162817665	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 2 (OLT 2) Contituyente	-66.9102897677 10.5153298586,-66.9103758976 10.5154462281,-66.9100687847 10.5156941214,-66.9100674436 10.5162004559,-66.910221954 10.5162178154,-66.9103352774 10.516244187,-66.9104492712 10.5162712178,-66.9105237025 10.5158644362,-66.910407697 10.5158407018,-66.9102957148 10.515816308	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 2 (OLT 2) Pirineo	-66.9102897677 10.5153298586,-66.9102470764 10.5153033605,-66.9102490881 10.5152872079,-66.9102517703 10.5152723738	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 2 (OLT 2) Nap 6511	-66.9102897677 10.5153298586,-66.9088070349 10.5150685493,-66.908821787 10.5149709742	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 3 (OLT 2) Panteon 1	-66.9111356061 10.5144676766,-66.9111835074 10.5142238532,-66.9113116175 10.5142831766,-66.9113220111 10.5142343889,-66.9113317341 10.5141925238,-66.9113414571 10.5141486808	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 3 (OLT 2) Panteon 2	-66.9111356061 10.5144676766,-66.9113891202 10.5144994837,-66.9114544991 10.5145153067,-66.9115004319 10.5145245368,-66.9115567583 10.5145383819	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 3 (OLT 2) San Jose	-66.9111356061 10.5144676766,-66.9112678757 10.5137967316,-66.9109090246 10.5136697145,-66.9108483887 10.5139670061,-66.9109647861 10.5137123419,-66.9105956453 10.5135984927	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 3 (OLT 2) San Jose	-66.9111356061 10.5144676766,-66.9110033893 10.5151791774,-66.9115103268 10.5151396199,-66.9117490434 10.5151818146,-66.9123042607 10.5154481682,-66.9124468779 10.514715979,-66.9125161552 10.5144671419,-66.9128427663 10.5146494944,-66.9134480879 10.5150317485,-66.9137177848 10.5151739031,-66.9136821439 10.515260948,-66.9137795347 10.5151863167,-66.9139659482 10.5153089449,-66.9137178439 10.5156438646,-66.9136361499 10.5156668933	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 4 (OLT 2) Cotiza	-66.9096151012 10.5160741577,-66.9096309309 10.5161496256,-66.9100058763 10.5165213979,-66.9101074965 10.5166726904,-66.9102281959 10.516891574,-66.9102252141 10.5170659405,-66.9102255137 10.5177077804,-66.9103617868 10.5177549012,-66.9102201492 10.5177394261,-66.9102039714 10.5182081009,-66.9100644965 10.5182252423,-66.9099733014 10.5181184381,-66.909980007 10.5180089967,-66.9098918942 10.5180372579,-66.9099813481 10.5179918553,-66.9099867125 10.5181092081,-66.9100671787 10.5182094194,-66.9105705785 10.5182380346,-66.9106805742 10.5182951065,-66.9107503226 10.5184094384,-66.9108777489 10.5189912937,-66.9107637137 10.5184054121,-66.9104063654 10.5185314177,-66.9100877971 10.5186948263,-66.9104073476 10.5190625297,-66.910060975 10.5186855963,-66.910010013 10.5186381278,-66.9098866314 10.5186249422,-66.9098410338 10.5186104379,-66.9097677224 10.5186213695,-66.9097484976 10.5186209865,-66.9096096572 10.5183529582,-66.9094977134 10.5181410295,-66.9094251905 10.5180817892,-66.9093045943 10.517906324,-66.909236198 10.5178311654,-66.9092767199 10.5177817325,-66.9092201047 10.5177995197,-66.9089787059 10.5174909738,-66.9089358813 10.5174868587,-66.9086622053 10.5173380193,-66.908466404 10.5172008876,-66.9084194077 10.5171716802	fffa0004	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 4 (OLT 2) Jumper 8411	-66.9096096572 10.5183529582,-66.9097309444 10.518599619,-66.9097341948 10.5186352144	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 5 (OLT 2) Cotiza	-66.9087284332 10.5173455598,-66.9086352364 10.5172833234,-66.9087398425 10.5172648633,-66.9089356438 10.5173334292,-66.9091448561 10.5173571635,-66.9096008316 10.5171857489,-66.9096733894 10.5173721302,-66.9095711813 10.5171260085,-66.909643747 10.5171672888,-66.9099736587 10.5170829001,-66.9098747083 10.5169053466,-66.9097510353 10.5168112736,-66.9095203052 10.5166688261,-66.9093379752 10.5165581069,-66.9089558454 10.5163763302,-66.9087639824 10.5163023029,-66.9083401934 10.5159990298,-66.9082677738 10.515985844,-66.9081473945 10.5161788468,-66.908232905 10.5159515609,-66.9080711685 10.5158457139,-66.907744743 10.5156482875,-66.9076535479 10.5155243409,-66.9075194374 10.5154056685,-66.9074014202 10.515300182,-66.9071738193 10.5151421495	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 6 (OLT 2) PPPO2 A	-66.9102897677 10.5153298586,-66.9099373999 10.5152863198,-66.9099658992 10.5151570225,-66.9099699225 10.5151385623,-66.90997294 10.5151240579,-66.9099752869 10.5151085646,-66.9099786397 10.5150927416,-66.9099819924 10.5150752703	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 6 (OLT 2) PPPO2 B	-66.9102897677 10.5153298586,-66.9099355633 10.5152860076,-66.9099968004 10.5149768731,-66.9100001532 10.5149636872,-66.9100028354 10.5149511607,-66.9100058529 10.5149402824,-66.9100081998 10.5149284151,-66.9100118879 10.5149148996	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 6 (OLT 2) Brisas	-66.9102897677 10.5153298586,-66.9097448257 10.5151861652,-66.9099323205 10.5142110212,-66.9110791966 10.5144508066,-66.9111972419 10.513850438,-66.9112146763 10.5138029688,-66.9111556676 10.5137845086,-66.9111367528 10.5138476201,-66.9111330647 10.5138726732	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 7 (OLT 2) San Jose	-66.9096151012 10.5160741577,-66.9098554073 10.5160464719,-66.9099772371 10.5162912054,-66.9101307649 10.5163898909,-66.9104626883 10.5164881249,-66.9106960404 10.5165395494,-66.9106481344 10.5166868477,-66.9106692184 10.5168393273,-66.9107810855 10.5171814178,-66.910886782 10.5175155472,-66.9108962907 10.5175475479,-66.9109819148 10.5176202054,-66.9112001253 10.5176590996,-66.9113290474 10.5176700632,-66.9118379808 10.5177992767,-66.9120362058 10.5167274726,-66.9119484552 10.5172148603,-66.9118432671 10.5177072103,-66.9118772405 10.5178066875,-66.9121611458 10.5178395657,-66.9127191926 10.5179689306,-66.9127652208 10.5179818382,-66.9129628519 10.5169361225,-66.9127888948 10.5168758407,-66.912976263 10.516909751,-66.9128676827 10.5173135659,-66.9127925317 10.5179961659,-66.9131840362 10.5180676823,-66.9138532927 10.5182377056	fffa0004	__export__.isp_zone_11_457fdf7b	cable
Fibra 2 Hilos Nap 11415	-66.9096151012 10.5160741577,-66.9098097419 10.5163780884,-66.9099732482 10.5165388861	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Fibra 2 Hilos Nap 11416	-66.9096151012 10.5160741577,-66.9086181726 10.5157713559,-66.9087221898 10.5151576764	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 8 (OLT 2) San Jose	-66.9118825857 10.5177920437,-66.9127500895 10.517980897,-66.9129673485 10.5169603215,-66.9125745532 10.516816597,-66.9129646663 10.516918127,-66.9130202943 10.5165286548,-66.9132101881 10.5159974642,-66.9134835757 10.5161779891,-66.9137171256 10.5163508432,-66.9135373162 10.5170408838,-66.9136191728 10.5166799934,-66.9137546765 10.5163824891,-66.9138982664 10.5164765983,-66.9142969763 10.5166955166,-66.9140926349 10.5165037982,-66.9136500704 10.5163376574,-66.9134864556 10.5162506313,-66.9134676802 10.5161240477,-66.9133520246 10.5158260172,-66.9133925783 10.5161662423,-66.9130445461 10.515906503,-66.912592542 10.5158211855,-66.9122633683 10.5157337482,-66.9121557723 10.5159793362,-66.9122901904 10.515438386,-66.9118212952 10.5151791058,-66.9123009192 10.5154067401,-66.9123599278 10.5151825811,-66.9119582921 10.5149851542,-66.9123599278 10.5150981918,-66.9124423519 10.5147683776,-66.9127081874 10.5149498538,-66.9130436959 10.5152435706,-66.9132215336 10.5153854745,-66.9131665484 10.5155173327,-66.913172339 10.5156567947	fffa0004	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 9 (OLT 2) Providenza	-66.9118825857 10.5177920437,-66.9119908902 10.5172650832,-66.9119935456 10.5172624526	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 9 (OLT 2) Berthel	-66.9118825857 10.5177920437,-66.9119519982 10.517262446,-66.9120217356 10.5169354396,-66.9121061984 10.5169774453	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 9 (OLT 2) San Jose	-66.9118825857 10.5177920437,-66.9113033974 10.5176936194,-66.9110445642 10.5176619737,-66.91086507 10.5175291527,-66.9106274807 10.5168339092,-66.9106102601 10.516728778	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 9 (OLT 2) Hosp. Vargas	-66.9118825857 10.5177920437,-66.9119377398 10.5173389233,-66.9120852613 10.5166005212,-66.9119077149 10.5165898038,-66.9117024624 10.5165677653,-66.9117306256 10.5163627266,-66.9119238082 10.5163906987	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 9 (OLT 2) Naps 1387, 1388 y 1389	-66.9118825857 10.5177920437,-66.9120637485 10.5168327587,-66.9125323709 10.5168270985,-66.9120637485 10.5167747414,-66.9123690966 10.5152532989,-66.9124338933 10.514765225,-66.9126270124 10.5148232427,-66.9127879449 10.514999933,-66.9129086443 10.5151449772,-66.9130695769 10.5152557381,-66.9131523884 10.5153154898	ff00ffee	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 9 (OLT 2) Naps 13810 y 13811	-66.9118825857 10.5177920437,-66.912749862 10.5179830066,-66.9132444433 10.5159634397,-66.9134096854 10.5161317276,-66.9137476438 10.516374346,-66.9136523832 10.5166862514	ff00ffee	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 9 (OLT 2) Naps 13812 a 13816	-66.9118825857 10.5177920437,-66.9117421643 10.517756045,-66.9111262979 10.5176244358,-66.9109626831 10.5175136757,-66.9108875813 10.5173238012,-66.9108120104 10.5173365907,-66.9109412254 10.5175980644,-66.9118202314 10.5178406816,-66.9120482192 10.5167699998,-66.9128794065 10.5169191947,-66.9120562658 10.5167357168,-66.9121299898 10.5164254142,-66.9123514292 10.5153430564	ff00ff04	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 10 (OLT 2) Cotiza	-66.9087284332 10.5173455598,-66.9087223012 10.5173536409,-66.9084166891 10.5171684694,-66.9081358774 10.5168859293,-66.9081050255 10.5168980598,-66.9081150903 10.5168727436,-66.9076705141 10.5165318916,-66.9076578445 10.5164984481,-66.9070611574 10.5162142867,-66.9070068425 10.5161839222,-66.9069243647 10.5161153933,-66.9068029948 10.5159070578,-66.9067144819 10.5158866198,-66.9067059424 10.5162708834,-66.9065964032 10.5163927676,-66.9066338742 10.5165086696,-66.906877423 10.5166647955,-66.9069900758 10.5167050121,-66.9070565198 10.5167946931,-66.9073108679 10.5169848071,-66.9075542783 10.5171087531,-66.90777489 10.5172636856,-66.907814248 10.5173019242	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 11 (OLT 2). Cotiza	-66.9097198395 10.5186208135,-66.9098175942 10.5186470648,-66.9098336875 10.5187172358,-66.9095466911 10.5192354324,-66.9094608604 10.5191945569,-66.909321449 10.5190614156,-66.9092489659 10.5189664449,-66.9092462837 10.518917658,-66.9091347348 10.5189006869,-66.9092167794 10.5187620671,-66.9090571329 10.5186392313,-66.9088707047 10.5185943721,-66.9089391708 10.5184851678,-66.9085122687 10.5179361297,-66.9081491396 10.5175984589	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 11 (OLT 2). Pelayo	-66.9097198395 10.5186208135,-66.9098473818 10.5185781583,-66.910083119 10.5187015162,-66.9107590357 10.5184002233,-66.9108818428 10.5189687894,-66.9109492127 10.5192120167,-66.9107519194 10.5194914781	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 12 (OLT 2). Sol de Caraballo A	-66.9111829062 10.52005763,-66.9112785884 10.5199383643,-66.9113208332 10.5199719877,-66.9113986173 10.5198777104,-66.9113717952 10.5198302422,-66.9114556142 10.5197326685,-66.9114844479 10.5197511284,-66.9114965179 10.5197161865,-66.9114442148 10.5196898152	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 12 (OLT 2). Sol de Caraballo B	-66.9111829062 10.52005763,-66.9112705418 10.5199495721,-66.9113221743 10.5199851733,-66.911433486 10.51983222,-66.9113798418 10.519790026	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 12 (OLT 2). Sol de Caraballo C	-66.9111829062 10.52005763,-66.9112752356 10.5199482535,-66.9113188215 10.5199831954,-66.9113717952 10.5199271565,-66.9114227571 10.519958802,-66.9113717952 10.5200194559	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 12 (OLT 2). Sol de Caraballo D	-66.9111829062 10.52005763,-66.9112698712 10.5199522092,-66.9113261976 10.5199911068,-66.9113644191 10.5199515499,-66.9114281216 10.5200115445,-66.911466343 10.5199759433,-66.9114992001 10.5200089074,-66.9114267805 10.5200827469	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 12 (OLT 2). Sol de Caraballo E	-66.9111829062 10.52005763,-66.9112233399 10.5200185186,-66.9112497547 10.5200181373,-66.9112155565 10.5199858326	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 12 (OLT 2). Sol de Caraballo F	-66.9111829062 10.52005763,-66.9111399174 10.5201106868,-66.9112148859 10.5201829576,-66.9111826994 10.5202264701	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 12 (OLT 2). Sol de Caraballo G	-66.9111829062 10.52005763,-66.9111472935 10.5201103572,-66.9112445236 10.5201789224,-66.9112073079 10.5202230942,-66.9113028616 10.5202883629,-66.911339742 10.5202567175,-66.9115863719 10.5201763647,-66.91151127 10.5202541598	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 13 (OLT 2) Cotiza	-66.9097198395 10.5186208135,-66.9095340809 10.5187765623,-66.9094030751 10.5188002965,-66.9092984689 10.5187010395,-66.9092157132 10.5186215981,-66.9091911806 10.5185942355,-66.9091160787 10.5185335814,-66.9090517057 10.5184465558,-66.9089564873 10.5182975575,-66.9088753505 10.5181709748,-66.9088510142 10.5181203473,-66.908799417 10.5179796238,-66.9086934697 10.5178569967,-66.9085889908 10.517757706,-66.9085004779 10.5176390345,-66.9084588704 10.5176107011,-66.9084582331 10.5175698094,-66.9083933251 10.5174590513,-66.9083597975 10.5174010341,-66.9082665907 10.5173159861,-66.9081968533 10.5172645617,-66.9081411974 10.5172315974,-66.9080667661 10.5171867659,-66.908010487 10.5171157974,-66.9078669846 10.5169923607,-66.9078254103 10.516958737,-66.9077147692 10.5168917292,-66.9076423496 10.5168732692,-66.9075786471 10.516861402,-66.9075296968 10.516827119,-66.9074756064 10.5167994289,-66.9074505228 10.5167990345	ff00ff04	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 13 (OLT 2) Caja 17106	-66.9097198395 10.5186208135,-66.9098724973 10.5185798125,-66.9100783568 10.5186813423,-66.910132001 10.5187307886,-66.9103281368 10.5189441598,-66.9104073476 10.5190625297	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 13 (OLT 2) Caja 17106 2	-66.9103617868 10.5177549012,-66.9104573924 10.5177666986	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 2 Nap 17108	-66.9097198395 10.5186208135,-66.9098390603 10.5185687246,-66.9101260567 10.5187032185,-66.9107282126 10.5183959921,-66.9107630813 10.5185146633	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
